Doc;Summary;Requested_Value;Defense_Lawyer;Accusation_Lawyer;Juiz;Decision_Value;Num_of_Evidences;;Incorrect and fixed;
0100344-59.2019.5.01.0522.pdf;['Petição Inicial', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Substabelecimento com Reserva de Poderes', 'Documento Diverso', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Cadastro de Pessoas Físicas (CPF)', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Certidão', 'Despacho', 'Notificação'];11002;[];['RJ179363'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100294-88.2019.5.01.0342.pdf;['Petição Inicial', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Documento Diverso', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Extrato de FGTS', 'Documento Diverso', 'Notificação'];11036,96;[];['RJ181089'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0101010-42.2018.5.01.0022.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Recibo', 'Recibo', 'Despacho', 'Intimação', 'Intimação', 'Notificação', 'Contestação', 'Documento Diverso', 'Contrato', 'Solicitação de Habilitação', 'Procuração', 'Contrato Social', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Substabelecimento com Reserva de Poderes', 'Contestação', 'Atestado de Saúde Ocupacional (ASO)', 'Documento Diverso', 'Documento Diverso', 'Contrato de Trabalho de Experiência', 'Contracheque/Recibo de Salário', 'Recibo de Entrega de Equipamento de Proteção Individual (EPI)', 'Ficha de Registro de Empregado', 'Cartão de Ponto/Controle de Frequência', 'Documento Diverso', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Ata da Audiência', 'Razões Finais'];11090,97;['RJ83276'];['RJ076317'];No Sentence or Decision in this document;No Sentence or Decision in this document;13;;;
0100339-91.2019.5.01.0019.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Cadastro de Pessoas Físicas (CPF)', 'Documento Diverso', 'Extrato Bancário', 'Extrato de FGTS', 'Documento Diverso', 'Decisão', 'Intimação', 'Mandado', 'Intimação'];11142,23;[];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100394-84.2019.5.01.0005.pdf;['Petição Inicial', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Extrato de FGTS', 'Carteira de Identidade/Registro Geral (RG)', 'Procuração', 'Intimação', 'Intimação'];11376,67;['RJ83276'];['RJ202697'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100317-39.2019.5.01.0017.pdf;['Petição Inicial', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Manifestação', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Notificação', 'Intimação', 'Intimação'];11451,92;[];['RJ120302'];No Sentence or Decision in this document;No Sentence or Decision in this document;0;;;
0100397-73.2019.5.01.0511.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Recibo de Férias', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Certidão', 'Intimação', 'Mandado', 'Intimação', 'Certidão', 'Contestação'];11476,71;[];['RJ125877'];No Sentence or Decision in this document;No Sentence or Decision in this document;7;;;
0100501-33.2019.5.01.0069(1).pdf;['Petição Inicial', 'Planilha de Cálculos', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Identidade/Registro Geral (RG)', 'Contracheque/Recibo de Salário', 'Aviso Prévio', 'Documento Diverso', 'Extrato de FGTS', 'Convenção Coletiva de Trabalho (CCT)', 'Decisão', 'Certidão', 'Despacho', 'Intimação', 'Notificação', 'Intimação'];11500,81;[];['RJ197101'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100427-50.2019.5.01.0207.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Identidade/Registro Geral (RG)', 'Programa de Integração Social (PIS)', 'Decisão', 'Despacho', 'Intimação', 'Notificação', 'Intimação'];11603,13;[];['RJ156447'];No Sentence or Decision in this document;No Sentence or Decision in this document;2;;;
0100523-15.2019.5.01.0062.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Procuração', 'Declaração de Hipossuficiência', 'Aviso Prévio', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Decisão', 'Notificação'];11613,63;[];['RJ145483'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100067-41.2019.5.01.0070.pdf;['Petição Inicial', 'Carteira de Identidade/Registro Geral (RG)', 'Cadastro de Pessoas Físicas (CPF)', 'Procuração', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Declaração de Hipossuficiência', 'Contracheque/Recibo de Salário', 'Despacho', 'Intimação', 'Emenda à Inicial', 'Despacho', 'Notificação', 'Intimação', 'Notificação', 'Intimação'];11620,08;[];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100381-79.2019.5.01.0201.pdf;['Petição Inicial', 'Procuração', 'Documento Diverso', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Convenção Coletiva de Trabalho (CCT)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Notificação'];11729,28;[];['RJ197086'];No Sentence or Decision in this document;No Sentence or Decision in this document;2;;;
0100138-34.2019.5.01.0073(1).pdf;['Petição Inicial', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Aviso Prévio', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Intimação', 'Notificação', 'Intimação'];11790,37;[];['RJ57222'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100143-97.2019.5.01.0027.pdf;['Petição Inicial', 'Procuração', 'Documento Diverso', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Termo de Rescisão de Contrato de Trabalho (TRCT)', 'Documento Diverso', 'Manifestação', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato Bancário', 'Despacho', 'Intimação', 'Notificação', 'Intimação'];11790,37;[];['RJ57222'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100370-41.2019.5.01.0010.pdf;['Petição Inicial', 'Documento Diverso', 'Convenção Coletiva de Trabalho (CCT)', 'Contracheque/Recibo de Salário', 'Contrato de Trabalho', 'Cadastro de Pessoas Físicas (CPF)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato Bancário', 'Extrato Bancário', 'Extrato de FGTS', 'Declaração de Hipossuficiência', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Despacho', 'Notificação'];11810,37;[];['RJ114065'];No Sentence or Decision in this document;No Sentence or Decision in this document;8;;;
0100245-74.2019.5.01.0042.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Cadastro de Pessoas Físicas (CPF)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Manifestação', 'Extrato de FGTS', 'Certidão', 'Notificação', 'Intimação', 'Notificação', 'Notificação'];11820,1;[];['RJ117021'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100483-75.2019.5.01.0048.pdf;['Petição Inicial', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Cadastro de Pessoas Físicas (CPF)', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Extrato de FGTS', 'Contracheque/Recibo de Salário', 'Extrato Bancário', 'Recibo de Entrega de Vale Refeição', 'Recibo de Entrega de Vale Transporte', 'Declaração de Hipossuficiência', 'Documento Diverso', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Intimação', 'Notificação', 'Intimação'];11890,74;[];['RJ133550'];No Sentence or Decision in this document;No Sentence or Decision in this document;7;;;
0100392-96.2019.5.01.0011.pdf;['Petição Inicial', 'Contracheque/Recibo de Salário', 'Contrato de Trabalho', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Decisão', 'Notificação', 'Notificação', 'Manifestação', 'Procuração'];12091,65;[];['RJ118607'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
0100413-79.2019.5.01.0041.pdf;['Petição Inicial', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Aviso Prévio', 'Documento Diverso', 'Recibo de Férias', 'Extrato de FGTS', 'Decisão', 'Notificação', 'Intimação', 'Notificação'];12156,89;[];['RJ121033'];No Sentence or Decision in this document;No Sentence or Decision in this document;7;;;
0100321-29.2019.5.01.0065.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Identidade/Registro Geral (RG)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Documento Diverso', 'Intimação', 'Notificação', 'Intimação', 'Manifestação', 'Decisão', 'Intimação', 'Intimação'];12250,76;[];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;2;;;
0100481-81.2019.5.01.0056.pdf;['Petição Inicial', 'Aviso Prévio', 'Declaração de Hipossuficiência', 'Procuração', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Despacho', 'Notificação'];12333,89;[];['RJ198195'];No Sentence or Decision in this document;No Sentence or Decision in this document;1;;;
0100186-20.2019.5.01.0064.pdf;['Petição Inicial', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Identidade/Registro Geral (RG)', 'Programa de Integração Social (PIS)', 'Procuração', 'Declaração de Hipossuficiência', 'Aviso Prévio', 'Extrato de FGTS', 'Despacho', 'Notificação', 'Manifestação', 'Intimação', 'Notificação', 'Intimação'];12337,14;[];['RJ116066'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100249-29.2019.5.01.0037.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Documento Diverso', 'Documento Diverso', 'Contracheque/Recibo de Salário', 'Aviso Prévio', 'Extrato de FGTS', 'Extrato Bancário', 'Manifestação', 'Documento Diverso', 'Decisão', 'Alvará', 'Ofício', 'Intimação', 'Notificação', 'Intimação'];12391,64;[];['RJ165814'];No Sentence or Decision in this document;No Sentence or Decision in this document;5;;;
0100266-55.2019.5.01.0008.pdf;['Petição Inicial', 'Documento Diverso', 'Declaração de Hipossuficiência', 'Procuração', 'Contrato de Trabalho', 'Documento Diverso', 'Documento Diverso', 'Decisão', 'Intimação', 'Notificação'];12546;[];['RJ41716'];No Sentence or Decision in this document;No Sentence or Decision in this document;1;;;
0101283-27.2018.5.01.0020.pdf;['Petição Inicial', 'Procuração', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS) (paradigma)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Cadastro de Pessoas Físicas (CPF)', 'Programa de Integração Social (PIS)', 'Prova Emprestada', 'Prova Emprestada', 'Prova Emprestada', 'Prova Emprestada', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Procuração', 'Prova Emprestada', 'Parecer Técnico ou Documento Eludicativo', 'Documento Diverso', 'Decisão', 'Intimação', 'Manifestação', 'Documento Diverso', 'Certidão', 'Decisão', 'Notificação', 'Manifestação', 'Manifestação', 'Prova Emprestada', 'Prova Emprestada', 'Prova Emprestada', 'Prova Emprestada', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Cadastro Nacional de Pessoa Jurídica (CNPJ)', 'Prova Emprestada', 'Prova Emprestada', 'Prova Emprestada', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Prova Emprestada', 'Despacho', 'Notificação', 'Manifestação', 'Documento Diverso', 'Despacho', 'Manifestação', 'Substabelecimento com Reserva de Poderes', 'Ofício', 'Intimação', 'Certidão'];12617,15;[];[];No Sentence or Decision in this document;No Sentence or Decision in this document;16;;;
0100372-26.2019.5.01.0005.pdf;['Petição Inicial', 'Procuração', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Despacho', 'Certidão', 'Intimação', 'Intimação', 'Intimação'];12627,21;['RJ83276'];['RJ156447'];No Sentence or Decision in this document;No Sentence or Decision in this document;2;;;
0100345-26.2019.5.01.0043(1).pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Identidade/Registro Geral (RG)', 'Recibo', 'Despacho', 'Intimação', 'Manifestação'];12655,5;[];['RJ156447'];No Sentence or Decision in this document;No Sentence or Decision in this document;3;;;
0100470-80.2019.5.01.0079.pdf;['Petição Inicial', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Extrato de FGTS', 'Declaração de Hipossuficiência', 'Contracheque/Recibo de Salário', 'Extrato Bancário', 'Documento Diverso', 'Convenção Coletiva de Trabalho (CCT)', 'Convenção Coletiva de Trabalho (CCT)', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Notificação', 'Notificação', 'Intimação'];12672,61;[];['RJ133550'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0100445-56.2019.5.01.0018(1).pdf;['Petição Inicial', 'Procuração', 'Carteira de Identidade/Registro Geral (RG)', 'Documento Diverso', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Contracheque/Recibo de Salário', 'Contracheque/Recibo de Salário', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Cadastro Específico do INSS (CEI)', 'Extrato de FGTS', 'Extrato Bancário', 'Documento Diverso', 'Intimação', 'Mandado', 'Intimação'];12952,71;[];['RJ157309'];No Sentence or Decision in this document;No Sentence or Decision in this document;6;;;
0101246-97.2018.5.01.0020.pdf;['Petição Inicial', 'Procuração', 'Declaração de Hipossuficiência', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Trabalho e Previdência Social  (CTPS)', 'Carteira de Identidade/Registro Geral (RG)', 'Aviso Prévio', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Documento Diverso', 'Despacho', 'Manifestação', 'Decisão', 'Ofício', 'Intimação', 'Intimação', 'Manifestação', 'Intimação', 'Intimação'];13051,88;[];['RJ66316'];No Sentence or Decision in this document;No Sentence or Decision in this document;4;;;
