All Cases,0100264-67.2019.5.01.0014.pdf,0100112-05.2019.5.01.0051.pdf,0010058-90.2013.5.01.0022.pdf,0100214-84.2019.5.01.0226.pdf,0100204-91.2019.5.01.0015.pdf,0100347-97.2019.5.01.0074.pdf,0100348-82.2019.5.01.0074.pdf,0100418-82.2019.5.01.0015.pdf,0100383-18.2019.5.01.0082.pdf,0100201-30.2019.5.01.0018.pdf,0100518-40.2019.5.01.0014.pdf,0100089-65.2016.5.01.0471.pdf,0101344-41.2018.5.01.0066.pdf,0100115-41.2019.5.01.0024.pdf,0100236-30.2019.5.01.0037.pdf,0101335-79.2018.5.01.0066.pdf,0100378-20.2019.5.01.0074.pdf,0100013-59.2019.5.01.0043.pdf,0010075-75.2013.5.01.0039(1).pdf,0100250-17.2019.5.01.0521.pdf,0011328-06.2013.5.01.0005.pdf,0100064-73.2019.5.01.0042.pdf,0100124-23.2019.5.01.0082.pdf,0100205-93.2019.5.01.0074.pdf,0100225-08.2019.5.01.0067.pdf,0100364-53.2019.5.01.0521.pdf,0100131-11.2019.5.01.0051.pdf,0100224-93.2019.5.01.0076.pdf,0010231-68.2013.5.01.0005.pdf,0100338-59.2019.5.01.0067.pdf,0101240-48.2018.5.01.0034.pdf,0100116-66.2019.5.01.0043.pdf,0100066-09.2019.5.01.0021.pdf,0100075-32.2019.5.01.0033.pdf,0100413-55.2019.5.01.0049.pdf,0101302-07.2018.5.01.0061.pdf,0010936-66.2013.5.01.0005.pdf,0100121-72.2019.5.01.0501.pdf,0100292-84.2019.5.01.0030.pdf,0101346-58.2018.5.01.0018.pdf,0100346-40.2019.5.01.0001.pdf,0100034-39.2019.5.01.0074.pdf,0100060-70.2019.5.01.0063.pdf,0100123-86.2019.5.01.0066.pdf,0100175-31.2019.5.01.0471.pdf,0010071-43.2013.5.01.0005.pdf,0100109-51.2019.5.01.0471.pdf,0100121-68.2019.5.01.0082.pdf,0010548-67.2013.5.01.0037.pdf,0100085-07.2019.5.01.0056.pdf,0010859-60.2013.5.01.0004.pdf,0010687-18.2013.5.01.0005.pdf,0101096-19.2018.5.01.0020.pdf,0100061-40.2019.5.01.0068.pdf,0010696-45.2013.5.01.0242.pdf,0100259-84.2019.5.01.0001.pdf,0100506-43.2019.5.01.0073.pdf,0100352-25.2019.5.01.0073.pdf,0101696-22.2017.5.01.0005.pdf,0100262-09.2019.5.01.0011.pdf,0100308-50.2019.5.01.0026.pdf,0100240-56.2019.5.01.0073.pdf,0100353-54.2019.5.01.0026.pdf,0100014-17.2019.5.01.0052.pdf,0100123-64.2019.5.01.0041.pdf,0100136-46.2019.5.01.0079 (1).pdf,0100168-42.2019.5.01.0082.pdf,0100330-94.2019.5.01.0063.pdf,0100255-47.2019.5.01.0001.pdf,0100251-10.2019.5.01.0001.pdf,0100308-28.2019.5.01.0001.pdf,0100335-61.2019.5.01.0049.pdf,0010059-32.2013.5.01.0004.pdf,0100367-66.2019.5.01.0049.pdf,0100242-26.2019.5.01.0073.pdf,0100189-56.2019.5.01.0522.pdf,0100253-77.2019.5.01.0001.pdf,0100343-44.2017.5.01.0005.pdf,0100313-94.2019.5.01.0051.pdf,0102669-34.2017.5.01.0471.pdf,0100530-79.2019.5.01.0038.pdf,0102668-49.2017.5.01.0471.pdf,0103193-31.2017.5.01.0471.pdf,0100324-54.2019.5.01.0074.pdf,0103104-08.2017.5.01.0471.pdf,0010529-60.2013.5.01.0005.pdf,0101546-41.2017.5.01.0005.pdf
0100392-96.2019.5.01.0011.pdf,0.636363636,0.636363636,0.636363636,0.636363636,0.363636364,0.818181818,0.727272727,0.636363636,0.727272727,0.909090909,0.636363636,0.545454545,0.818181818,0.727272727,0.818181818,0.818181818,0.545454545,0.909090909,0.636363636,0.545454545,0.545454545,0.636363636,0.727272727,0.818181818,0.727272727,0.727272727,0.727272727,0.909090909,0.636363636,0.727272727,0.818181818,0.818181818,0.818181818,0.818181818,0.818181818,0.818181818,0.545454545,0.727272727,0.727272727,0.727272727,0.818181818,0.909090909,0.909090909,0.818181818,0.727272727,0.727272727,0.909090909,0.727272727,0.636363636,0.818181818,0.636363636,0.636363636,0.727272727,0.818181818,0.636363636,0.818181818,0.727272727,0.454545455,0.545454545,0.727272727,0.727272727,0.909090909,0.818181818,0.818181818,0.727272727,0.909090909,0.636363636,0.636363636,0.818181818,0.727272727,0.818181818,0.909090909,0.545454545,0.818181818,0.636363636,0.818181818,0.818181818,0.545454545,0.909090909,0.636363636,0.727272727,0.636363636,0.636363636,0.909090909,0.636363636,0.636363636,0.636363636
0100413-79.2019.5.01.0041.pdf,0.5,0.6875,0.4375,0.625,0.4375,0.9375,0.8125,0.5625,0.6875,0.875,0.625,0.4375,0.9375,0.6875,0.875,0.9375,0.75,0.9375,0.5625,0.375,0.5,0.625,0.875,0.9375,0.875,0.5625,0.875,1,0.5625,0.6875,0.75,1,0.8125,0.9375,0.875,0.875,0.4375,0.8125,0.8125,0.8125,0.9375,0.9375,0.875,0.9375,0.875,0.5625,0.9375,0.6875,0.5625,0.875,0.4375,0.5,0.9375,1,0.5625,0.8125,0.6875,0.25,0.4375,0.875,0.75,1,0.75,1,0.75,0.9375,0.4375,0.375,0.875,0.8125,0.75,0.9375,0.4375,0.875,0.5625,0.8125,0.75,0.4375,0.875,0.5,0.6875,0.4375,0.5,0.9375,0.5,0.5625,0.625
0100321-29.2019.5.01.0065.pdf,0.571428571,0.714285714,0.571428571,0.785714286,0.214285714,0.928571429,0.714285714,0.357142857,0.5,0.857142857,0.5,0.714285714,0.928571429,0.571428571,0.928571429,0.857142857,0.642857143,1,0.785714286,0.428571429,0.714285714,0.357142857,0.857142857,0.928571429,0.785714286,0.571428571,0.857142857,1,0.785714286,0.5,0.785714286,0.928571429,0.642857143,0.857142857,0.928571429,0.928571429,0.785714286,0.785714286,0.785714286,0.928571429,0.928571429,1,0.857142857,0.928571429,0.928571429,0.785714286,1,0.857142857,0.857142857,0.928571429,0.5,0.785714286,0.857142857,0.928571429,0.857142857,0.928571429,0.5,0.642857143,0.714285714,0.857142857,0.785714286,1,0.857142857,0.928571429,0.857142857,0.928571429,0.428571429,0.428571429,0.857142857,0.785714286,0.857142857,1,0.785714286,0.928571429,0.285714286,0.857142857,0.857142857,0.714285714,0.928571429,0.857142857,0.5,0.571428571,0.857142857,1,0.857142857,0.857142857,0.857142857
0100481-81.2019.5.01.0056.pdf,0.714285714,0.571428571,0.714285714,0.428571429,0.285714286,0.714285714,0.571428571,0.714285714,0.571428571,0.714285714,0.571428571,0.571428571,0.857142857,0.714285714,0.857142857,0.857142857,0.714285714,0.857142857,0.714285714,0.571428571,0.714285714,0.571428571,0.857142857,1,0.714285714,0.571428571,0.857142857,1,0.714285714,0.714285714,0.714285714,0.857142857,0.714285714,0.714285714,0.714285714,0.857142857,0.714285714,0.714285714,0.571428571,0.857142857,0.714285714,0.857142857,0.571428571,0.857142857,0.571428571,0.714285714,0.714285714,0.857142857,0.857142857,0.857142857,0.571428571,0.571428571,0.857142857,0.857142857,0.857142857,0.857142857,0.714285714,0.571428571,0.571428571,0.714285714,0.571428571,0.857142857,0.714285714,0.857142857,0.857142857,1,0.571428571,0.571428571,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.571428571,1,0.714285714,0.571428571,0.857142857,0.714285714,0.428571429,0.714285714,0.714285714,0.857142857,0.714285714,0.857142857,0.857142857
0100186-20.2019.5.01.0064.pdf,0.5,0.642857143,0.5,0.5,0.285714286,0.714285714,0.642857143,0.5,0.428571429,0.714285714,0.428571429,0.571428571,0.785714286,0.5,0.857142857,0.714285714,0.642857143,0.857142857,0.642857143,0.428571429,0.642857143,0.357142857,0.785714286,0.857142857,0.714285714,0.571428571,0.785714286,0.928571429,0.642857143,0.5,0.642857143,0.785714286,0.642857143,0.785714286,0.785714286,0.857142857,0.642857143,0.642857143,0.571428571,0.714285714,0.714285714,0.857142857,0.642857143,0.857142857,0.714285714,0.642857143,0.785714286,0.714285714,0.714285714,0.857142857,0.428571429,0.571428571,0.785714286,0.785714286,0.714285714,0.785714286,0.5,0.5,0.571428571,0.714285714,0.571428571,0.857142857,0.642857143,0.785714286,0.714285714,0.857142857,0.428571429,0.5,0.642857143,0.642857143,0.714285714,0.785714286,0.642857143,0.857142857,0.428571429,0.857142857,0.642857143,0.571428571,0.785714286,0.642857143,0.428571429,0.5,0.642857143,0.857142857,0.642857143,0.714285714,0.785714286
0100249-29.2019.5.01.0037.pdf,0.444444444,0.611111111,0.5,0.555555556,0.166666667,0.777777778,0.611111111,0.388888889,0.444444444,0.777777778,0.444444444,0.5,0.777777778,0.555555556,0.722222222,0.833333333,0.666666667,0.777777778,0.666666667,0.388888889,0.555555556,0.444444444,0.722222222,0.777777778,0.611111111,0.5,0.722222222,0.888888889,0.666666667,0.555555556,0.666666667,0.833333333,0.666666667,0.722222222,0.722222222,0.833333333,0.666666667,0.666666667,0.555555556,0.777777778,0.722222222,0.777777778,0.777777778,0.777777778,0.722222222,0.666666667,0.777777778,0.722222222,0.722222222,0.722222222,0.5,0.666666667,0.722222222,0.833333333,0.666666667,0.666666667,0.555555556,0.388888889,0.5,0.722222222,0.555555556,1,0.722222222,0.833333333,0.666666667,0.944444444,0.277777778,0.277777778,0.777777778,0.666666667,0.722222222,0.833333333,0.611111111,0.722222222,0.333333333,0.777777778,0.666666667,0.5,0.777777778,0.611111111,0.555555556,0.5,0.611111111,0.777777778,0.666666667,0.777777778,0.833333333
0100266-55.2019.5.01.0008.pdf,0.7,0.7,0.8,0.6,0.2,0.9,0.5,0.4,0.6,0.8,0.6,0.7,0.9,0.7,0.8,0.9,0.7,0.9,0.8,0.6,0.7,0.5,0.8,0.9,0.7,0.6,0.8,0.9,0.8,0.8,0.7,0.9,0.7,0.7,0.8,0.8,0.8,0.8,0.7,0.8,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.8,0.7,0.8,0.8,0.9,0.9,0.8,0.7,0.4,0.7,0.8,0.7,0.9,0.8,0.9,0.8,0.9,0.4,0.3,0.9,0.8,0.8,0.9,0.8,0.8,0.3,0.8,0.8,0.7,0.9,0.9,0.7,0.8,0.9,0.9,0.9,0.9,0.9
0101283-27.2018.5.01.0020.pdf,0.288461538,0.442307692,0.711538462,0.384615385,0.057692308,0.519230769,0.384615385,0.153846154,0.384615385,0.653846154,0.25,0.711538462,0.423076923,0.288461538,0.615384615,0.5,0.5,0.653846154,0.519230769,0.442307692,0.557692308,0.25,0.423076923,0.557692308,0.519230769,0.423076923,0.442307692,0.519230769,0.596153846,0.461538462,0.538461538,0.519230769,0.384615385,0.538461538,0.576923077,0.576923077,0.576923077,0.461538462,0.461538462,0.615384615,0.480769231,0.653846154,0.596153846,0.519230769,0.557692308,0.5,0.596153846,0.5,0.865384615,0.634615385,0.461538462,0.519230769,0.5,0.519230769,0.5,0.615384615,0.288461538,0.230769231,0.519230769,0.461538462,0.480769231,0.596153846,0.538461538,0.519230769,0.5,0.653846154,0.173076923,0.230769231,0.538461538,0.480769231,0.596153846,0.615384615,0.461538462,0.596153846,0.134615385,0.519230769,0.576923077,0.557692308,0.615384615,0.75,0.384615385,0.461538462,0.596153846,0.653846154,0.519230769,0.480769231,0.615384615
0100372-26.2019.5.01.0005.pdf,0.5,0.7,0.5,0.8,0.2,0.9,0.8,0.3,0.5,0.9,0.4,0.8,0.9,0.5,1,0.7,0.8,1,0.8,0.5,0.8,0.3,0.8,1,1,0.6,0.8,0.9,0.8,0.3,0.7,0.9,0.5,0.8,0.9,0.9,0.8,0.8,0.9,1,0.8,1,0.8,0.8,0.8,0.8,0.9,0.8,0.8,1,0.5,0.8,0.9,0.8,0.8,1,0.4,0.6,0.7,0.9,0.9,0.8,0.7,0.9,0.9,0.9,0.4,0.4,0.8,0.8,0.8,0.9,0.8,0.9,0.3,0.9,0.8,0.8,0.8,0.8,0.3,0.5,0.8,1,0.8,0.7,0.8
0100345-26.2019.5.01.0043(1).pdf,0.555555556,0.555555556,0.555555556,0.666666667,0.222222222,0.666666667,0.555555556,0.444444444,0.444444444,0.666666667,0.444444444,0.555555556,0.666666667,0.555555556,1,0.555555556,0.444444444,0.888888889,0.555555556,0.444444444,0.555555556,0.222222222,0.666666667,0.777777778,0.666666667,0.555555556,0.666666667,1,0.555555556,0.444444444,0.555555556,0.666666667,0.666666667,0.666666667,0.777777778,0.777777778,0.666666667,0.666666667,0.555555556,0.888888889,0.666666667,0.888888889,0.555555556,0.888888889,0.666666667,0.555555556,0.777777778,0.555555556,0.666666667,0.888888889,0.444444444,0.555555556,0.666666667,0.777777778,0.666666667,0.888888889,0.444444444,0.777777778,0.555555556,0.666666667,0.555555556,0.777777778,0.666666667,0.666666667,0.777777778,0.777777778,0.444444444,0.555555556,0.555555556,0.555555556,0.666666667,0.777777778,0.666666667,0.777777778,0.333333333,0.777777778,0.666666667,0.555555556,0.777777778,0.666666667,0.333333333,0.555555556,0.666666667,0.888888889,0.666666667,0.666666667,0.666666667
0100470-80.2019.5.01.0079.pdf,0.730769231,0.730769231,0.653846154,0.692307692,0.192307692,0.884615385,0.384615385,0.346153846,0.807692308,0.846153846,0.730769231,0.653846154,0.923076923,0.884615385,0.884615385,0.807692308,0.730769231,0.961538462,0.653846154,0.615384615,0.653846154,0.653846154,0.846153846,0.884615385,0.846153846,0.730769231,0.846153846,0.923076923,0.653846154,0.653846154,0.730769231,0.884615385,0.846153846,0.807692308,0.846153846,0.884615385,0.692307692,0.807692308,0.769230769,0.769230769,0.846153846,0.884615385,0.807692308,0.846153846,0.769230769,0.653846154,0.846153846,0.769230769,0.692307692,0.884615385,0.615384615,0.653846154,0.923076923,0.846153846,0.692307692,0.846153846,0.769230769,0.230769231,0.653846154,0.884615385,0.769230769,0.884615385,0.807692308,0.961538462,0.846153846,0.884615385,0.269230769,0.269230769,0.807692308,0.807692308,0.807692308,0.884615385,0.692307692,0.846153846,0.307692308,0.846153846,0.769230769,0.653846154,0.846153846,0.692307692,0.653846154,0.653846154,0.692307692,0.961538462,0.692307692,0.692307692,0.730769231
0100445-56.2019.5.01.0018(1).pdf,0.555555556,0.666666667,0.5,0.722222222,0.222222222,0.888888889,0.555555556,0.388888889,0.611111111,0.833333333,0.611111111,0.555555556,0.833333333,0.722222222,0.833333333,0.777777778,0.666666667,0.833333333,0.555555556,0.388888889,0.555555556,0.5,0.833333333,0.833333333,0.777777778,0.555555556,0.833333333,0.888888889,0.555555556,0.555555556,0.666666667,0.888888889,0.777777778,0.777777778,0.833333333,0.888888889,0.611111111,0.777777778,0.722222222,0.833333333,0.833333333,0.833333333,0.777777778,0.833333333,0.777777778,0.555555556,0.833333333,0.666666667,0.555555556,0.833333333,0.444444444,0.555555556,0.833333333,0.833333333,0.611111111,0.777777778,0.666666667,0.333333333,0.5,0.888888889,0.722222222,0.888888889,0.777777778,0.888888889,0.833333333,0.833333333,0.222222222,0.222222222,0.777777778,0.777777778,0.777777778,0.888888889,0.555555556,0.833333333,0.333333333,0.777777778,0.722222222,0.555555556,0.777777778,0.611111111,0.555555556,0.5,0.611111111,0.833333333,0.611111111,0.555555556,0.666666667
0101246-97.2018.5.01.0020.pdf,0.545454545,0.636363636,0.545454545,0.772727273,0.090909091,0.772727273,0.545454545,0.272727273,0.5,0.818181818,0.5,0.636363636,0.818181818,0.545454545,0.863636364,0.818181818,0.636363636,0.909090909,0.727272727,0.454545455,0.681818182,0.454545455,0.772727273,0.863636364,0.727272727,0.590909091,0.772727273,0.954545455,0.727272727,0.5,0.772727273,0.818181818,0.636363636,0.818181818,0.818181818,0.863636364,0.727272727,0.681818182,0.681818182,0.954545455,0.772727273,0.909090909,0.772727273,0.863636364,0.727272727,0.727272727,0.863636364,0.772727273,0.818181818,0.863636364,0.5,0.727272727,0.772727273,0.863636364,0.772727273,0.863636364,0.5,0.545454545,0.636363636,0.727272727,0.681818182,0.954545455,0.772727273,0.818181818,0.818181818,0.909090909,0.318181818,0.363636364,0.772727273,0.681818182,0.772727273,0.863636364,0.681818182,0.818181818,0.227272727,0.863636364,0.772727273,0.636363636,0.863636364,0.727272727,0.454545455,0.545454545,0.727272727,0.909090909,0.772727273,0.818181818,0.818181818
0100180-84.2019.5.01.0008.pdf,0.6,0.666666667,0.533333333,0.6,0.266666667,0.933333333,0.666666667,0.533333333,0.666666667,0.8,0.6,0.466666667,0.933333333,0.666666667,0.866666667,0.933333333,0.666666667,0.933333333,0.533333333,0.466666667,0.533333333,0.466666667,0.866666667,0.933333333,0.8,0.6,0.933333333,0.866666667,0.6,0.6,0.666666667,0.933333333,0.733333333,0.8,0.866666667,0.866666667,0.6,0.8,0.733333333,0.8,0.933333333,0.933333333,0.8,0.866666667,0.866666667,0.533333333,0.933333333,0.8,0.666666667,0.933333333,0.466666667,0.533333333,0.933333333,1,0.6,0.8,0.666666667,0.333333333,0.533333333,0.866666667,0.733333333,0.933333333,0.733333333,0.933333333,0.8,0.866666667,0.4,0.333333333,0.866666667,0.8,0.866666667,0.933333333,0.533333333,0.866666667,0.4,0.8,0.733333333,0.533333333,0.866666667,0.6,0.6,0.533333333,0.666666667,0.933333333,0.6,0.6,0.733333333
0100237-25.2019.5.01.0066.pdf,0.842105263,0.684210526,0.789473684,0.789473684,0.157894737,0.894736842,0.421052632,0.368421053,0.789473684,0.894736842,0.789473684,0.684210526,0.894736842,0.842105263,0.947368421,0.842105263,0.631578947,1,0.736842105,0.684210526,0.684210526,0.684210526,0.842105263,0.947368421,0.842105263,0.842105263,0.842105263,1,0.736842105,0.684210526,0.789473684,0.894736842,0.894736842,0.842105263,0.894736842,0.894736842,0.736842105,0.789473684,0.789473684,0.947368421,0.894736842,1,0.842105263,0.894736842,0.789473684,0.736842105,0.947368421,0.842105263,0.789473684,0.947368421,0.736842105,0.736842105,0.842105263,0.894736842,0.789473684,0.947368421,0.789473684,0.368421053,0.684210526,0.842105263,0.789473684,0.947368421,0.842105263,0.894736842,0.894736842,0.947368421,0.421052632,0.421052632,0.842105263,0.789473684,0.842105263,0.947368421,0.736842105,0.894736842,0.315789474,0.894736842,0.842105263,0.684210526,0.947368421,0.789473684,0.684210526,0.789473684,0.789473684,1,0.789473684,0.789473684,0.789473684
0100249-19.2019.5.01.0008.pdf,0.727272727,0.727272727,0.727272727,0.772727273,0.090909091,0.954545455,0.5,0.363636364,0.681818182,0.954545455,0.681818182,0.681818182,0.954545455,0.727272727,0.909090909,0.954545455,0.681818182,1,0.772727273,0.590909091,0.681818182,0.636363636,0.863636364,0.954545455,0.818181818,0.772727273,0.863636364,1,0.772727273,0.636363636,0.818181818,0.954545455,0.818181818,0.863636364,0.909090909,0.909090909,0.727272727,0.863636364,0.772727273,0.909090909,0.954545455,1,0.954545455,0.909090909,0.863636364,0.772727273,1,0.954545455,0.818181818,0.909090909,0.681818182,0.772727273,0.863636364,0.954545455,0.818181818,0.863636364,0.772727273,0.409090909,0.681818182,0.863636364,0.772727273,1,0.863636364,0.954545455,0.818181818,1,0.363636364,0.318181818,0.954545455,0.863636364,0.909090909,1,0.727272727,0.909090909,0.318181818,0.909090909,0.863636364,0.681818182,1,0.818181818,0.727272727,0.727272727,0.818181818,1,0.818181818,0.818181818,0.863636364
0100245-89.2019.5.01.0037.pdf,0.369565217,0.543478261,0.456521739,0.47826087,0.152173913,0.891304348,0.652173913,0.260869565,0.434782609,0.847826087,0.391304348,0.47826087,0.608695652,0.434782609,0.934782609,0.826086957,0.782608696,0.913043478,0.5,0.369565217,0.5,0.347826087,0.804347826,0.847826087,0.891304348,0.391304348,0.804347826,0.891304348,0.52173913,0.739130435,0.782608696,0.891304348,0.52173913,0.891304348,0.869565217,0.847826087,0.543478261,0.782608696,0.782608696,0.847826087,0.891304348,0.847826087,0.804347826,0.826086957,0.826086957,0.47826087,0.847826087,0.717391304,0.5,0.956521739,0.369565217,0.52173913,0.913043478,0.891304348,0.5,0.913043478,0.434782609,0.217391304,0.52173913,0.847826087,0.782608696,0.934782609,0.869565217,0.869565217,0.847826087,0.913043478,0.152173913,0.173913043,0.847826087,0.826086957,0.869565217,0.891304348,0.47826087,0.913043478,0.239130435,0.608695652,0.847826087,0.47826087,0.891304348,0.47826087,0.413043478,0.413043478,0.52173913,0.934782609,0.5,0.47826087,0.565217391
0100330-39.2019.5.01.0049.pdf,0.5625,0.625,0.5,0.6875,0.25,0.875,0.625,0.3125,0.8125,0.8125,0.5625,0.625,0.9375,0.75,0.875,0.75,0.75,1,0.625,0.5,0.6875,0.5,0.8125,0.875,0.875,0.625,0.8125,0.75,0.6875,0.5625,0.75,0.875,0.625,0.8125,0.875,0.875,0.6875,0.8125,0.875,0.8125,0.8125,0.875,0.8125,0.8125,0.8125,0.625,0.875,0.75,0.6875,0.875,0.5,0.625,1,0.8125,0.625,0.875,0.5625,0.3125,0.625,0.875,0.875,0.8125,0.75,1,0.8125,0.8125,0.3125,0.3125,0.8125,0.8125,0.8125,0.875,0.625,0.875,0.3125,0.75,0.8125,0.6875,0.75,0.625,0.5,0.5,0.6875,1,0.625,0.5625,0.6875
0100426-61.2019.5.01.0079(1).pdf,0.692307692,0.769230769,0.615384615,0.615384615,0.384615385,0.923076923,0.692307692,0.615384615,0.692307692,0.846153846,0.692307692,0.615384615,0.923076923,0.769230769,1,0.846153846,0.769230769,1,0.615384615,0.538461538,0.615384615,0.538461538,0.923076923,1,0.923076923,0.692307692,0.923076923,1,0.615384615,0.615384615,0.692307692,0.923076923,0.846153846,0.846153846,0.923076923,0.923076923,0.692307692,0.846153846,0.769230769,0.769230769,0.923076923,1,0.769230769,0.923076923,0.846153846,0.615384615,0.923076923,0.769230769,0.692307692,1,0.538461538,0.615384615,0.923076923,0.923076923,0.692307692,0.923076923,0.769230769,0.384615385,0.615384615,0.923076923,0.769230769,0.923076923,0.769230769,0.923076923,0.923076923,0.923076923,0.461538462,0.461538462,0.846153846,0.846153846,0.846153846,0.923076923,0.692307692,0.923076923,0.538461538,0.923076923,0.769230769,0.615384615,0.923076923,0.692307692,0.615384615,0.615384615,0.692307692,1,0.692307692,0.692307692,0.769230769
0100400-26.2019.5.01.0059.pdf,0.461538462,0.538461538,0.384615385,0.615384615,0.230769231,0.846153846,0.769230769,0.384615385,0.384615385,0.692307692,0.384615385,0.538461538,0.846153846,0.461538462,0.923076923,0.769230769,0.538461538,0.846153846,0.615384615,0.230769231,0.538461538,0.230769231,0.769230769,0.846153846,0.692307692,0.384615385,0.769230769,1,0.615384615,0.307692308,0.615384615,0.846153846,0.461538462,0.692307692,0.769230769,0.769230769,0.615384615,0.846153846,0.692307692,0.769230769,0.846153846,0.846153846,0.692307692,0.923076923,0.769230769,0.615384615,0.846153846,0.769230769,0.692307692,0.769230769,0.307692308,0.615384615,0.769230769,1,0.692307692,0.769230769,0.384615385,0.769230769,0.538461538,0.769230769,0.692307692,0.846153846,0.692307692,0.846153846,0.769230769,0.769230769,0.461538462,0.384615385,0.769230769,0.692307692,0.692307692,0.846153846,0.615384615,0.769230769,0.307692308,0.692307692,0.692307692,0.538461538,0.769230769,0.692307692,0.307692308,0.384615385,0.692307692,0.846153846,0.692307692,0.692307692,0.692307692
0100488-93.2019.5.01.0017.pdf,0.730769231,0.730769231,0.653846154,0.769230769,0.153846154,0.923076923,0.423076923,0.307692308,0.807692308,0.846153846,0.730769231,0.653846154,1,0.846153846,0.884615385,0.884615385,0.730769231,1,0.692307692,0.576923077,0.653846154,0.653846154,0.884615385,0.923076923,0.846153846,0.730769231,0.884615385,0.923076923,0.692307692,0.653846154,0.769230769,0.923076923,0.807692308,0.846153846,0.884615385,0.884615385,0.692307692,0.846153846,0.807692308,0.846153846,0.923076923,0.923076923,0.846153846,0.884615385,0.846153846,0.692307692,0.923076923,0.846153846,0.730769231,0.884615385,0.615384615,0.692307692,0.961538462,0.923076923,0.730769231,0.846153846,0.769230769,0.269230769,0.653846154,0.884615385,0.807692308,0.923076923,0.807692308,1,0.846153846,0.884615385,0.269230769,0.230769231,0.884615385,0.846153846,0.846153846,0.923076923,0.692307692,0.884615385,0.269230769,0.846153846,0.807692308,0.653846154,0.884615385,0.730769231,0.692307692,0.653846154,0.730769231,1,0.730769231,0.730769231,0.769230769
0100228-10.2019.5.01.0019.pdf,0.269230769,0.307692308,0.423076923,0.384615385,0.115384615,0.961538462,0.884615385,0.230769231,0.346153846,0.923076923,0.269230769,0.423076923,0.576923077,0.307692308,0.961538462,0.730769231,0.846153846,0.961538462,0.461538462,0.269230769,0.5,0.230769231,0.807692308,0.961538462,0.961538462,0.423076923,0.807692308,0.730769231,0.538461538,0.615384615,0.769230769,0.961538462,0.346153846,0.846153846,0.923076923,0.961538462,0.538461538,0.846153846,0.884615385,0.961538462,0.846153846,0.846153846,0.884615385,0.730769231,0.846153846,0.423076923,0.923076923,0.846153846,0.423076923,0.961538462,0.346153846,0.5,0.961538462,0.846153846,0.461538462,0.923076923,0.307692308,0.230769231,0.384615385,0.923076923,0.923076923,0.846153846,0.769230769,0.961538462,0.846153846,0.923076923,0.192307692,0.192307692,0.923076923,0.846153846,0.923076923,0.961538462,0.384615385,0.961538462,0.269230769,0.538461538,0.884615385,0.461538462,0.807692308,0.423076923,0.230769231,0.384615385,0.5,0.961538462,0.461538462,0.269230769,0.576923077
0100028-46.2019.5.01.0522.pdf,0.444444444,0.5,0.555555556,0.388888889,0.138888889,0.666666667,0.444444444,0.222222222,0.638888889,0.722222222,0.416666667,0.555555556,0.777777778,0.583333333,0.694444444,0.638888889,0.666666667,0.888888889,0.611111111,0.527777778,0.638888889,0.416666667,0.638888889,0.777777778,0.75,0.583333333,0.611111111,0.666666667,0.666666667,0.472222222,0.555555556,0.722222222,0.472222222,0.611111111,0.638888889,0.694444444,0.611111111,0.638888889,0.611111111,0.694444444,0.611111111,0.722222222,0.638888889,0.638888889,0.638888889,0.611111111,0.694444444,0.722222222,0.638888889,0.75,0.555555556,0.583333333,0.861111111,0.638888889,0.611111111,0.666666667,0.444444444,0.138888889,0.5,0.666666667,0.611111111,0.666666667,0.527777778,0.861111111,0.638888889,0.777777778,0.25,0.222222222,0.638888889,0.611111111,0.638888889,0.666666667,0.527777778,0.694444444,0.222222222,0.638888889,0.583333333,0.611111111,0.611111111,0.583333333,0.416666667,0.555555556,0.638888889,0.888888889,0.583333333,0.5,0.694444444
0100066-37.2019.5.01.0044.pdf,0.454545455,0.590909091,0.545454545,0.5,0.090909091,0.636363636,0.363636364,0.272727273,0.636363636,0.727272727,0.409090909,0.636363636,0.863636364,0.636363636,0.636363636,0.636363636,0.590909091,0.818181818,0.636363636,0.5,0.636363636,0.409090909,0.590909091,0.636363636,0.636363636,0.545454545,0.636363636,0.590909091,0.636363636,0.409090909,0.545454545,0.636363636,0.5,0.590909091,0.636363636,0.636363636,0.636363636,0.636363636,0.590909091,0.636363636,0.590909091,0.636363636,0.636363636,0.590909091,0.590909091,0.636363636,0.636363636,0.636363636,0.545454545,0.681818182,0.545454545,0.636363636,0.863636364,0.636363636,0.636363636,0.590909091,0.5,0.227272727,0.5,0.636363636,0.590909091,0.590909091,0.545454545,0.818181818,0.636363636,0.636363636,0.181818182,0.181818182,0.636363636,0.636363636,0.681818182,0.636363636,0.545454545,0.636363636,0.227272727,0.681818182,0.590909091,0.636363636,0.590909091,0.636363636,0.454545455,0.545454545,0.636363636,0.818181818,0.636363636,0.5,0.681818182
